Unnamed: 0,项目编码,项目名称,角色,姓名
1855,TZ-2023-HA-000191,河南平顶山鲁山150MW风光项目,项目经理,余欣玥
1856,TZ-2023-HA-000191,河南平顶山鲁山150MW风光项目,项目经理,余欣玥
1857,TZ-2024-XZ-000449,西藏林芝工布江达200MW光伏项目,项目经理,王佳楠
1858,TZ-2023-GX-000110,广西罗城100MW光伏项目,项目成员,江建
1859,TZ-2023-GX-000110,广西罗城100MW光伏项目,项目成员,韵育强
1860,TZ-2023-GX-000110,广西罗城100MW光伏项目,项目成员,朱晨光
1861,TZ-2023-GX-000110,广西罗城100MW光伏项目,项目经理(主责),夏雄星
1862,TZ-2023-GX-000110,广西罗城100MW光伏项目,项目成员,杨明
1863,TZ-2023-GX-000110,广西罗城100MW光伏项目,项目成员,柳琳
1864,TZ-2024-XJ-000414,新疆木垒大石头三风场风机加密排布100MW风电项目,项目经理,王超越
1865,TZ-2023-XJ-000064,新疆乌鲁木齐机场11.6MW分布式光伏项目,项目成员,路子颍
1866,TZ-2021-SX-000118,山西芮城九广20MW分散式风电项目,项目成员,张维康
1867,TZ-2021-SX-000118,山西芮城九广20MW分散式风电项目,项目经理,刘岩
1868,TZ-2021-SX-000118,山西芮城九广20MW分散式风电项目,项目成员,杨明
1869,TZ-2021-SX-000118,山西芮城九广20MW分散式风电项目,项目成员,田扩
1870,TZ-2024-XJ-000424,新疆哈密伊吾智算中心项目,项目经理(主责),梁晨
1871,TZ-2024-SC-000426,金开佰舟水电投资合伙企业（有限合伙）,项目经理(主责),曹天骐
1872,TZ-2024-HL-000431,油田甲醇发电替代项目,项目经理(主责),邱爽
1873,TZ-2024-NM-000451,内蒙古锡林郭勒源网荷储400MW风电项目,项目经理(主责),刘岩
1874,TZ-2024-XJ-000415,新疆哈密弗光11.7644MW光伏项目,项目经理(主责),刘禹
1875,TZ-2024-TJ-000427,天津金开新能源产业股权投资基金,项目经理,巩思辰
1876,TZ-2024-SX-000425,山西朔州平鲁区49MW分散式风电项目,项目经理(主责),张海南
1877,TZ-2024-XJ-000450,新疆哈密伊吾7000MW风电项目,项目经理(主责),梁晨
1878,TZ-2024-HN-000411,湖南常德柳叶湖80MW光伏项目,项目经理,冯建国
1879,TZ-2024-HN-000411,湖南常德柳叶湖80MW光伏项目,项目经理(主责),余欣玥
1880,TZ-2024-XZ-000447,西藏那曲色尼区200MW风电项目,项目经理,王佳楠
1881,TZ-2024-XZ-000448,西藏林芝朗县200MW风电项目,项目经理,王佳楠
1882,-,安徽省蚌埠市蚌山区200MW风电项目,项目经理(主责),张国军
1883,TZ-0000-AB-000000,黑龙江省大兴安岭地区加格达奇区199MW风电项目,项目经理,张艳艳
1884,TZ-2024-LN-000413,辽宁大连庄河25MW分散式风电项目,项目经理(主责),韩利
1885,TZ-2024-LN-000412,辽宁大连庄河100MW集中式风电项目,项目经理(主责),韩利
1886,TZ-2024-HE-000446,河北承德丰宁润电300MW风电项目,项目经理(主责),郑雯婷
1887,TZ-2024-HE-000445,河北承德丰宁润乾221MW光伏项目,项目经理(主责),黄世伟
1888,TZ-2024-NM-000444,内蒙包铝懿晟200MW绿色供电风电项目,项目经理(主责),吴杰
1889,TZ-2024-LN-000438,辽宁铁岭开原天润90MW风电项目,项目经理(主责),王阳阳
1890,TZ-2024-AH-000437,安徽宿州灵璧天润50MW平原风电场项目,项目经理,郑雯婷
1891,TZ-2024-XJ-000436,新疆哈密十三间房天润247.5MW风电项目,项目经理(主责),黄世伟
1892,TZ-2024-XJ-000435,新疆哈密伊州天润20MW光伏发电项目,项目经理(主责),郑雯婷
1893,TZ-2024-XJ-000434,新疆塔城额敏天润三期49.5MW风电项目,项目经理(主责),周博川
1894,TZ-2024-XJ-000433,新疆塔城额敏天润二期49.5MW风电项目,项目经理(主责),周博川
1895,TZ-2024-XJ-000432,新疆昌吉木垒天润100MW风电项目,项目经理,斯琴塔娜
1896,TZ-0000-AB-000000,黑龙江省大兴安岭地区加格达奇区199MW风电项目,项目经理,杨晓飞
1897,TZ-0000-AB-000000,黑龙江省大兴安岭地区加格达奇区199MW风电项目,项目经理(主责),王迪
1898,TZ-2015-NX-000002,宁夏中宁利能30MW光伏项目,项目经理,斯琴塔娜
1899,TZ-2015-NX-000001,宁夏中宁隆基天华20MW光伏项目,项目经理(主责),周博川
1900,TZ-2018-SX-000026,山西寿阳建公100MW光伏项目（4#）,项目经理(主责),张海南
1901,TZ-2018-SX-000025,山西寿阳里思100MW光伏项目（2#）,项目经理(主责),张海南
1902,TZ-2023-JS-000090,江苏徐州睢宁二期19.8MW分散式风电项目,项目经理(主责),周博川
1903,TZ-2023-JS-000089,江苏徐州睢宁一期13.2MW分散式风电项目,项目经理(主责),周博川
1904,TZ-2023-JS-000339,江苏常州蜂巢2.8MW/9.03MWh储能项目,项目经理(主责),斯琴塔娜
1905,TZ-2023-JS-000101,江苏常州蜂巢14MW分布式光伏项目,项目经理,斯琴塔娜
1906,TZ-2017-SD-000068,山东夏津新盛100MW风电项目（二期）,项目经理,王佳楠
1907,TZ-2016-SD-000067,山东夏津田庄100MW风电项目（一期）,项目经理,王佳楠
1908,TZ-2021-SD-000443,上海安靠5.98MW分布式光伏40%股权并购项目,项目经理(主责),刘禹
1909,TZ-2024-GQJJ-000402,中国航空工业新能源投资有限公司股权投资项目,项目经理(主责),李海燕
1910,TZ-2024-BJ-000416,金开启昱（北京）新能源发展合伙企业（有限合伙）合伙份额投资项目,项目经理,斯琴塔娜
1911,TZ-2024-SD-000422,山东德州临邑60MW分散式风电项目,项目经理(主责),韩利
1912,TZ-2024-TJ-000418,天津宁河丰台南埋珠60MW集中式风电项目,项目经理,夏雄星
1913,TZ-2024-XJ-000414,新疆木垒大石头三风场风机加密排布100MW风电项目,项目经理(主责),邓泽轩
1914,TZ-2024-XJ-000408,新疆哈密伊州骆驼圈子15MW分散式风电项目（并购）,项目经理(主责),夏雄星
1915,TZ-2024-SD-000417,山东滨州北海晟日100MW风电项目,项目经理(主责),李海燕
1916,TZ-2024-SD-000406,山东枣庄市中区75MW风电项目,项目经理(主责),吴杰
1917,TZ-2024-SX-000410,山西晋中平遥源网荷储一体化含100MW风电竞配项目,项目经理(主责),张海南
1918,TZ-2024-XJ-000407,新疆哈密伊州十三间房50MW风电项目,项目经理(主责),夏雄星
1919,TZ-2024-SX-000399,山西吕梁兴县100MW风电项目,项目经理(主责),谢鹏璞
1920,TZ-2024-HL-000400,黑龙江黑河俄电工业园1000MW风电项目,项目经理(主责),曾笠
1921,TZ-2018-SH-000034,上海安靠6.6MW分布式光伏项目,项目经理(主责),刘禹
1922,TZ-2024-XJ-000398,新疆塔城托里500MW风电项目,项目经理(主责),文浩宇
1923,TZ-2024-SX-000397,山西晋中祁县100MW风电项目,项目经理,王阳阳
1924,TZ-2018-SX-600025,山西寿阳里思100MW+建公100MW光伏项目,项目经理(主责),张海南
1925,TZ-2023-JS-600089,江苏徐州睢宁13.2MW+19.8MW分散式风电项目,项目经理(主责),周博川
1926,TZ-2023-JS-600101,江苏常州蜂巢14MW分布式光伏+2.8MW/9.03MWh储能项目,项目经理,斯琴塔娜
1927,TZ-2016-SD-600067,山东夏津田庄100MW+新盛100MW风电项目,项目经理,王佳楠
1928,TZ-2019-SX-000440,山西平顺佛堂岭80MW+平顺国合170MW光伏领跑基地项目,项目经理(主责),张书萍
1929,TZ-2017-AH-000439,安徽蜡笔小新6MW分布式+万爱电器5.5MW光伏项目,项目经理(主责),曾笠
1930,TZ-2021-SD-000442,山东魏桥241.4MW分布式光伏项目,项目经理(主责),巩思辰
1931,TZ-2021-FJ-000441,福建宁德上汽21MW+3.9MW分布式光伏项目,项目经理,斯琴塔娜
1932,TZ-2016-XJ-000070,新疆托克逊风城99MW风电项目,项目经理(主责),刘畅
1933,TZ-2023-HI-000369,海南儋州新州100MW分布式光伏项目,项目经理(主责),曾笠
1934,TZ-2023-AH-000130,安徽亳州万事通100MW风电项目,项目经理,曾笠
1935,TZ-2023-SN-000267,陕西府谷润泽40MW分散式风电项目,项目经理,王阳阳
1936,TZ-2023-GX-000059,广西贵港南晶150MW光伏项目,项目经理(主责),邱爽
1937,TZ-2022-GX-000088,广西贵港高传60MW风电项目,项目经理(主责),曾笠
1938,TZ-2020-SD-000078,山东菏泽新风50MW风电项目,项目经理(主责),张书萍
1939,TZ-2019-HE-000069,河北海兴丁北50MW风电项目,项目经理(主责),张书萍
1940,TZ-2022-LN-000111,辽宁抚顺晶能100MW光伏项目,项目经理(主责),张海南
1941,TZ-2022-HB-000054,湖北可口可乐3.369MW分布式光伏项目,项目经理(主责),张书萍
1942,TZ-2014-JS-000032,江苏金湖正辉100MW光伏项目,项目经理(主责),屈姣姣
1943,TZ-2018-GX-000040,广西蓝铁11.7MW分布式光伏项目,项目经理(主责),曾笠
1944,TZ-2020-JX-000041,江西抚州东乡二期50MW光伏项目,项目经理(主责),曾笠
1945,TZ-2020-JX-000031,江西抚州东乡一期30MW光伏项目,项目经理(主责),曾笠
1946,TZ-2017-HE-000022,河北赤城雀沟20MW光伏项目,项目经理(主责),曾笠
1947,TZ-2015-HE-000016,河北海兴小山50MW光伏项目,项目经理(主责),王阳阳
1948,TZ-2017-LN-000013,辽宁北方重工30MW分布式光伏项目,项目经理(主责),张书萍
1949,TZ-2017-LN-000012,辽宁沈阳机床36MW分布式光伏项目,项目经理(主责),张书萍
1950,TZ-2018-LN-000011,辽宁大连中车12MW分布式光伏项目,项目经理(主责),曾笠
1951,TZ-2021-SX-000118,山西芮城九广20MW分散式风电项目,项目经理(主责),杜玉博
1952,TZ-2021-NX-000108,宁夏吴忠太阳山20MW光伏项目,项目经理(主责),杜玉博
1953,TZ-2023-GD-000102,广东肇庆高要区150MW光伏项目,项目经理(主责),刘岩
1954,TZ-2023-GD-000103,广东肇庆高要区20MW分布式光伏项目,项目经理(主责),刘岩
1955,TZ-2023-XJ-000064,新疆乌鲁木齐机场11.6MW分布式光伏项目,项目经理(主责),杜玉博
1956,TZ-2009-FJ-000109,福建光泽凯圣24MW生物质项目,项目经理(主责),刘岩
1957,TZ-2022-JS-000099,江苏溧阳紫宸14MW分布式光伏项目,项目经理(主责),梁晨
1958,TZ-2023-NX-000119,宁夏青铜峡邵岗20MW分散式风电项目,项目经理(主责),赵志铎
1959,TZ-2023-TJ-000112,天津锦湖轮胎18MW分布式光伏项目,项目经理(主责),王晓亮
1960,TZ-2020-NX-000056,宁夏永宁国光100MW光伏项目,项目经理(主责),张国军
1961,TZ-2021-NX-000057,宁夏红寺堡上电100MW光伏项目,项目经理(主责),张国军
1962,TZ-2020-NX-000042,宁夏卫钢200MW光伏项目,项目经理(主责),张国军
1963,TZ-2024-XZ-000376,西藏那曲色尼100MW光伏项目,项目经理(主责),李海燕
1964,TZ-2020-XJ-000071,新疆木垒大石头第三风电场100MW项目,项目经理,斯琴塔娜
1965,TZ-2020-XJ-000072,新疆木垒大石头第五风电场200MW项目,项目经理(主责),刘畅
1966,TZ-2020-XJ-000077,新疆老君庙国新天立49.5MW风电项目,项目经理,王佳楠
1967,TZ-2020-XJ-000076,新疆老君庙丝路大成50MW风电项目,项目经理,王佳楠
1968,TZ-2020-XJ-000075,新疆老君庙浦类海99MW风电项目,项目经理(主责),刘畅
1969,TZ-2023-SD-000097,山东寿光扬光50MW光伏项目,项目经理(主责),李海燕
1970,TZ-2022-QH-000053,青海乌图美仁初开50MW光伏项目,项目经理(主责),周博川
1971,TZ-2021-ZJ-000055,浙江中拓3.177MW分布式光伏项目,项目经理(主责),文浩宇
1972,TZ-2020-XJ-000044,新疆北塔山中惠天合50MW光伏项目,项目经理(主责),刘禹
1973,TZ-2020-XJ-000043,新疆北塔山保利招商100MW光伏项目,项目经理(主责),刘禹
1974,TZ-2016-AH-000037,安徽合肥大川40MW光伏项目,项目经理,王佳楠
1975,TZ-2015-ZJ-000033,浙江龙游瑞源10MW光伏项目,项目经理(主责),刘禹
1976,TZ-2015-HE-000017,河北涉县龙虎20MW光伏项目,项目经理(主责),文浩宇
1977,TZ-2018-HL-000010,黑龙江安达昌德40MW光伏项目,项目经理(主责),刘禹
1978,TZ-2016-NX-000006,宁夏红寺堡嘉润19.125MW分布式光伏项目,项目经理(主责),刘禹
1979,TZ-2015-NX-000005,宁夏盐池国信100MW光伏项目,项目经理(主责),刘畅
1980,TZ-2023-LN-000117,辽宁本溪福耀20MW分布式光伏项目,项目经理(主责),韩利
1981,TZ-2023-HB-000104,湖北监利昌昊50MW/100MWh储能项目,项目经理(主责),梁莹
1982,TZ-2023-TJ-000061,天津西青大寺镇诚开120MW光伏项目,项目经理(主责),梁莹
1983,TZ-2022-HB-000060,湖北监利马嘶湖100MW光伏项目,项目经理(主责),梁莹
1984,TZ-2020-XJ-000074,新疆奇台新科100MW风电项目,项目经理(主责),李海燕
1985,TZ-2020-XJ-000073,新疆北塔山华风汇能100MW风电项目,项目经理(主责),李海燕
1986,TZ-2023-AH-000100,安徽马鞍山蜂巢6MW分布式光伏项目,项目经理,斯琴塔娜
1987,TZ-2021-LN-000085,辽宁法库依牛堡5.6MW分散式分风电项目,项目经理(主责),文浩宇
1988,TZ-2021-LN-000084,辽宁阜新东矿6.6MW分散式风电项目,项目经理(主责),文浩宇
1989,TZ-2021-HL-000082,黑龙江大庆大同4MW分散式风电项目,项目经理(主责),周博川
1990,TZ-2021-HL-000081,黑龙江大庆八村3MW分散式风电项目,项目经理(主责),周博川
1991,TZ-2021-HL-000080,黑龙江大庆新站10.6MW分散式风电项目,项目经理(主责),周博川
1992,TZ-2021-HL-000079,黑龙江大庆葡萄花28.8MW分散式风电项目,项目经理(主责),周博川
1993,TZ-2019-XJ-000009,新疆木垒联合光伏100MW光伏项目,项目经理,王佳楠
1994,TZ-2019-XJ-000008,新疆木垒采田100MW光伏项目,项目经理(主责),刘禹
1995,TZ-2019-XJ-000007,新疆木垒天辉100MW光伏项目,项目经理(主责),刘禹
1996,TZ-2016-HE-000018,河北易县尧舜口30MW光伏项目,项目经理(主责),刘畅
1997,TZ-2023-HB-000105,湖北石首开奥50MW/100MWh储能项目,项目经理(主责),余欣玥
1998,TZ-2023-HB-000062,湖北石首团山寺70MW光伏项目,项目经理(主责),余欣玥
1999,TZ-2023-HB-000063,湖北公安狮子口100MW光伏项目,项目经理(主责),赵雅
2000,TZ-2015-HE-000015,河北曲阳郎家庄20MW光伏项目,项目经理(主责),文浩宇
2001,TZ-2015-HE-000014,河北曲阳庄窠20MW光伏项目,项目经理(主责),刘畅
2002,TZ-2017-SH-000036,上海国家会展2.2MW分布式光伏项目,项目经理,王佳楠
2003,TZ-2022-SH-000066,上海浦东商飞二期6.4MW分布式光伏项目,项目经理,斯琴塔娜
2004,TZ-2019-SH-000035,上海浦东商飞2MW分布式光伏项目,项目经理,王佳楠
2005,TZ-2018-HE-000021,河北涞源三期10MW光伏项目,项目经理(主责),文浩宇
2006,TZ-2017-HE-000020,河北涞源斜山30MW光伏项目,项目经理(主责),文浩宇
2007,TZ-2015-HE-000019,河北涞源泉裕20MW光伏项目,项目经理(主责),文浩宇
2008,TZ-2015-NX-000004,宁夏同心隆基二期40MW光伏项目,项目经理(主责),周博川
2009,TZ-2013-NX-000003,宁夏同心隆基一期30MW光伏项目,项目经理(主责),周博川
2010,TZ-2020-SD-000030,山东枣庄昊源二期10MW光伏项目,项目经理(主责),韩利
2011,TZ-2018-SD-000029,山东枣庄昊源一期10MW光伏项目,项目经理(主责),韩利
2012,TZ-2023-HL-000083,黑龙江大庆萨北22.4MW分散式风电项目,项目经理(主责),周博川
2013,TZ-2024-SD-000429,夏津田庄2024年技改项目,项目经理(主责),张洪
2014,TZ-2023-GX-000110,广西罗城100MW光伏项目,项目经理,夏雄星
2015,TZ-2023-LN-000233,辽宁灯塔东润36MW分散式风电项目,项目经理(主责),吴杰
2016,TZ-2023-TJ-000122,天津杨家泊智通43.2MW风电项目,项目经理,刘岩
2017,TZ-2023-TJ-000121,天津汉沽悦通达44.48MW分散式风电项目,项目经理(主责),刘岩
2018,TZ-2023-HA-000195,河南新乡原阳100MW风电项目,项目经理(主责),吴杰
2019,TZ-2023-HL-000113,黑龙江齐齐哈尔依安200MW风电项目,项目经理(主责),吴杰
2020,TZ-2024-HE-000373,河北承德丰宁100MW光伏项目,项目经理(主责),吴杰
2021,TZ-2023-HE-000360,河北邯郸馆陶100MW风电项目,项目经理(主责),吴杰
2022,TZ-2023-HE-000174,河北滦平协亨100MW风电项目,项目经理(主责),杜玉博
2023,TZ-2023-GD-000154,广东梅州诺科11.94MW分布式光伏项目,项目经理,韩嘉慧
2024,TZ-2023-GD-000155,广东梅州瑞轮11.89MW分布式光伏项目,项目经理,韩嘉慧
2025,TZ-2023-AH-000131,安徽蚌埠尚能30MW风电项目,项目经理,刘岩
2026,TZ-2023-HE-000176,河北沧州磷酸铁锂电池正极材料投资项目,项目经理(主责),巩思辰
2027,TZ-2023-GS-000359,甘肃酒泉玉门10万吨磷酸铁锂产业投资项目,项目经理(主责),杨再俊
2028,TZ-2023-GS-000143,甘肃酒泉玉门60MW风电项目,项目经理(主责),杨再俊
2029,TZ-2023-SD-000250,山东青岛西海岸新区300MW风电项目,项目经理(主责),吴杰
2030,TZ-2024-JS-000372,江苏连云港连云区208MW光伏项目,项目经理(主责),梁晨
2031,TZ-2024-GX-000382,广西来宾兴宾200MW分布式光伏项目,项目经理(主责),夏雄星
2032,TZ-2023-SX-000368,山西闻喜开奥100MW光伏项目,项目经理(主责),文浩宇
2033,TZ-2024-GZ-000384,贵州遵义绥阳200MW风电项目,项目经理(主责),周博川
2034,TZ-2023-SX-000366,山西太原阳曲400MW风电项目,项目经理,斯琴塔娜
2035,TZ-2023-GD-000148,广东开平月山150MW光伏项目,项目经理(主责),夏雄星
2036,TZ-2023-GD-000153,广东河源义容60MW光伏项目,项目经理,韩嘉慧
2037,TZ-2024-GD-000396,广东汕头粤东场址三-3-1000MW海上风电及配套项目,项目成员,张宇光
2038,TZ-2024-GD-000395,广东汕头粤东场址三-1-1000MW海上风电及配套项目,项目成员,张宇光
2039,TZ-2023-HE-000175,河北沧州黄骅100MW风电项目,项目经理(主责),巩思辰
2040,TZ-2023-HI-000169,海南万宁万城150MW光伏项目,项目经理(主责),杨伟鹏
2041,TZ-2023-GD-000353,广东惠东梁化200MW光伏项目,项目经理(主责),杨伟鹏
2042,TZ-2023-HA-000189,河南商丘夏邑200MW风电项目,项目经理(主责),谢鹏璞
2043,TZ-2023-HA-000116,河南南阳社旗40MW风电项目,项目经理(主责),张海南
2044,TZ-2023-TJ-000278,天津宁河慧璟源150MW风电项目,项目经理(主责),文浩宇
2045,TZ-2023-JX-000221,江西赣州岿美山60MW风电项目,项目经理(主责),王阳阳
2046,TZ-2023-GD-000354,广东化州平定80MW光伏项目,项目经理(主责),曾笠
2047,TZ-2023-TJ-000279,天津宁河廉庄镇慧璟泰49.65MW风电项目,项目经理(主责),文浩宇
2048,TZ-2023-HE-000093,河北易县塘湖20MW光伏项目,项目经理(主责),文浩宇
2049,TZ-2023-HE-000094,河北易县武官寨100MW光伏项目,项目经理(主责),文浩宇
2050,TZ-2023-HE-000091,河北满城白龙70MW光伏项目,项目经理(主责),文浩宇
2051,TZ-2023-HA-000190,河南驻马店泌阳300MW风电项目,项目经理(主责),张海南
2052,TZ-2023-HE-000092,河北满城石井300MW光伏项目,项目经理(主责),文浩宇
2053,TZ-2023-TJ-000282,天津静海林海100MW风电项目,项目经理(主责),张海南
2054,TZ-2023-HI-000170,海南海口龙华5.94MW充电站项目,项目经理(主责),郑雯婷
2055,TZ-2023-LN-000231,辽宁大连中车二期16MW分布式光伏项目,项目经理(主责),张海南
2056,TZ-2023-GX-000162,广西贵港郁景100MW风电项目,项目经理(主责),梁莹
